01102,"001  ","0010033","ホッカイドウ","サッポロシキタク","キタ33ジョウニシ","北海道","札幌市北区","北三十三条西",0,0,1,0,0,0
01102,"001  ","0010034","ホッカイドウ","サッポロシキタク","キタ34ジョウニシ","北海道","札幌市北区","北三十四条西",0,0,1,0,0,0
01102,"001  ","0010035","ホッカイドウ","サッポロシキタク","キタ35ジョウニシ","北海道","札幌市北区","北三十五条西",0,0,1,0,0,0
01102,"001  ","0010036","ホッカイドウ","サッポロシキタク","キタ36ジョウニシ","北海道","札幌市北区","北三十六条西",0,0,1,0,0,0
01102,"001  ","0010037","ホッカイドウ","サッポロシキタク","キタ37ジョウニシ","北海道","札幌市北区","北三十七条西",0,0,1,0,0,0
01102,"001  ","0010038","ホッカイドウ","サッポロシキタク","キタ38ジョウニシ","北海道","札幌市北区","北三十八条西",0,0,1,0,0,0
01102,"001  ","0010039","ホッカイドウ","サッポロシキタク","キタ39ジョウニシ","北海道","札幌市北区","北三十九条西",0,0,1,0,0,0
01102,"001  ","0010040","ホッカイドウ","サッポロシキタク","キタ40ジョウニシ","北海道","札幌市北区","北四十条西",0,0,1,0,0,0
01102,"002  ","0028021","ホッカイドウ","サッポロシキタク","シノロ1ジョウ","北海道","札幌市北区","篠路一条",0,0,1,0,0,0
01102,"002  ","0028022","ホッカイドウ","サッポロシキタク","シノロ2ジョウ","北海道","札幌市北区","篠路二条",0,0,1,0,0,0
01102,"002  ","0028023","ホッカイドウ","サッポロシキタク","シノロ3ジョウ","北海道","札幌市北区","篠路三条",0,0,1,0,0,0
01102,"002  ","0028024","ホッカイドウ","サッポロシキタク","シノロ4ジョウ","北海道","札幌市北区","篠路四条",0,0,1,0,0,0
01102,"002  ","0028025","ホッカイドウ","サッポロシキタク","シノロ5ジョウ","北海道","札幌市北区","篠路五条",0,0,1,0,0,0
01102,"002  ","0028026","ホッカイドウ","サッポロシキタク","シノロ6ジョウ","北海道","札幌市北区","篠路六条",0,0,1,0,0,0
